rollout/ep_len_mean,time/episodes,time/time_elapsed,rollout/ep_rew_mean,time/total_timesteps,time/fps,train/actor_loss,train/learning_rate,train/critic_loss,train/n_updates,eval/mean_ep_length,eval/mean_reward
991.38,428,2010,991.38,180554,89,-89.8163360111297,0.001,2.866009394091273,179948,,
,,,,181000,,-89.93736351193405,0.001,2.787025924038699,180456,1000.0,1000.0
,,,,182000,,-89.78126763916016,0.001,3.355194895118475,181456,1000.0,1000.0
,,,,183000,,-89.79244752502441,0.001,4.09670328861475,182456,1000.0,1000.0
,,,,184000,,-89.75957897949219,0.001,3.682868302255869,183456,1000.0,1000.0
991.38,432,2054,991.38,184554,89,,,,,,
,,,,185000,,-89.86915045166016,0.001,3.5512890783250333,184456,1000.0,1000.0
,,,,186000,,-90.03325120544433,0.001,2.9740322663784027,185456,1000.0,1000.0
975.75,436,2090,975.75,186991,89,-89.86492599979523,0.001,2.7920925619621433,186704,,
,,,,187000,,-89.87838404229346,0.001,2.6741878581110132,186893,244.4,244.4
,,,,188000,,-89.97466808254435,0.001,2.4559041962532673,187129,1000.0,1000.0
,,,,189000,,-89.837245296165,0.001,1.8385386620310769,188543,1000.0,1000.0
962.25,440,2114,962.25,189641,89,,,,,,
,,,,190000,,-89.68800103403356,0.001,0.9246950603120929,189816,1000.0,1000.0
,,,,191000,,-90.21282569885254,0.001,0.8023196026161313,190816,1000.0,1000.0
,,,,192000,,-90.34890829467773,0.001,1.2450434471145273,191816,1000.0,1000.0
954.98,444,2154,954.98,192914,89,,,,,,
,,,,193000,,-90.5269489440918,0.001,1.257680055707693,192816,1000.0,1000.0
,,,,194000,,-90.61998310852051,0.001,1.200130075365305,193816,1000.0,1000.0
,,,,195000,,-90.67046156311035,0.001,1.033551730208099,194816,1000.0,1000.0
,,,,196000,,-90.79851782226562,0.001,1.151195683978498,195816,1000.0,1000.0
954.98,448,2203,954.98,196914,89,,,,,,
,,,,197000,,-90.89555480957031,0.001,1.2743777189850807,196816,1000.0,1000.0
,,,,198000,,-90.96754748535156,0.001,1.5628804298490286,197816,1000.0,1000.0
,,,,199000,,-90.7761866607666,0.001,1.413013782635331,198816,1000.0,1000.0
,,,,200000,,-90.68535557556153,0.001,1.2749553571641445,199816,1000.0,1000.0
954.98,452,2250,954.98,200914,89,,,,,,
,,,,201000,,-90.78389178466797,0.001,1.1801588534861802,200816,1000.0,1000.0
,,,,202000,,-90.72128512573242,0.001,1.316786984309554,201816,1000.0,1000.0
,,,,203000,,-90.70617114257813,0.001,1.607036924496293,202816,1000.0,1000.0
,,,,204000,,-90.57734260559081,0.001,2.2057542204707863,203816,1000.0,1000.0
954.98,456,2301,954.98,204914,89,,,,,,
,,,,205000,,-90.29229359436034,0.001,1.7696995171308518,204816,1000.0,1000.0
,,,,206000,,-90.22950238037109,0.001,2.09010050354898,205816,1000.0,1000.0
,,,,207000,,-90.03056924438476,0.001,1.583845612987876,206816,864.0,864.0
,,,,208000,,-89.86923072297694,0.001,1.7037996197024645,207288,1000.0,1000.0
949.7,460,2347,949.7,208386,88,,,,,,
,,,,209000,,-89.76428457641602,0.001,2.009674153596163,208288,1000.0,1000.0
,,,,210000,,-89.56413580322265,0.001,1.6330255889892578,209288,1000.0,1000.0
,,,,211000,,-89.2859715423584,0.001,1.8995556336343289,210288,1000.0,1000.0
,,,,212000,,-88.91231761169433,0.001,2.266657865419984,211288,1000.0,1000.0
949.7,464,2396,949.7,212386,88,,,,,,
,,,,213000,,-88.79904386901856,0.001,2.2162497325241564,212288,1000.0,1000.0
,,,,214000,,-88.4609941558838,0.001,2.7413251859396697,213288,1000.0,1000.0
,,,,215000,,-88.5177448272705,0.001,2.993391179203987,214288,1000.0,1000.0
,,,,216000,,-88.44632539367676,0.001,3.67896363478899,215288,1000.0,1000.0
949.7,468,2445,949.7,216386,88,,,,,,
,,,,217000,,-88.07492817687988,0.001,5.244729641020298,216288,1000.0,1000.0
,,,,218000,,-88.30607754516602,0.001,5.109929510891438,217288,1000.0,1000.0
,,,,219000,,-87.64728067016601,0.001,4.695518294274807,218288,1000.0,1000.0
,,,,220000,,-87.82657623291016,0.001,4.5682234191894535,219288,1000.0,1000.0
949.7,472,2496,949.7,220386,88,,,,,,
,,,,221000,,-87.8456402130127,0.001,3.8491254241764548,220288,1000.0,1000.0
,,,,222000,,-87.62698318481445,0.001,3.981951972067356,221288,1000.0,1000.0
,,,,223000,,-87.53662846374512,0.001,2.5964423267245293,222288,1000.0,1000.0
,,,,224000,,-87.5300929107666,0.001,2.479483480423689,223288,1000.0,1000.0
949.7,476,2546,949.7,224386,88,,,,,,
,,,,225000,,-87.44891438293457,0.001,2.2785303254276514,224288,1000.0,1000.0
,,,,226000,,-87.34601335144043,0.001,2.8893074759542943,225288,1000.0,1000.0
,,,,227000,,-87.12085807800293,0.001,4.745266655266285,226288,1000.0,1000.0
,,,,228000,,-86.53850685119629,0.001,6.0416513060927395,227288,1000.0,1000.0
949.7,480,2597,949.7,228386,87,,,,,,
,,,,229000,,-86.35895738220215,0.001,5.196372269272804,228288,1000.0,1000.0
,,,,230000,,-85.91534832763672,0.001,4.4906831284165385,229288,1000.0,1000.0
,,,,231000,,-85.56925363159179,0.001,4.3884970225691795,230288,1000.0,1000.0
,,,,232000,,-85.83068434143067,0.001,4.043457415401935,231288,1000.0,1000.0
949.7,484,2646,949.7,232386,87,,,,,,
,,,,233000,,-85.65988653564453,0.001,4.72296023440361,232288,1000.0,1000.0
,,,,234000,,-85.33072735595704,0.001,5.944728179216385,233288,1000.0,1000.0
,,,,235000,,-84.9236600189209,0.001,5.4208946216702465,234288,1000.0,1000.0
,,,,236000,,-84.72369635009765,0.001,5.773449930012226,235288,1000.0,1000.0
949.7,488,2694,949.7,236386,87,,,,,,
,,,,237000,,-85.02944372558593,0.001,4.202427524268627,236288,1000.0,1000.0
,,,,238000,,-85.49226448059082,0.001,3.492960224568844,237288,904.7,904.7
,,,,239000,,-85.38962171936035,0.001,4.030423021256924,238288,1000.0,1000.0
,,,,240000,,-85.72024003601074,0.001,3.4371712124347686,239288,1000.0,1000.0
949.7,492,2745,949.7,240386,87,,,,,,
,,,,241000,,-86.07266149902344,0.001,3.7150924546718596,240288,1000.0,1000.0
,,,,242000,,-86.79546946716309,0.001,3.9109872176647187,241288,1000.0,1000.0
,,,,243000,,-87.54002964782715,0.001,3.9473280580341816,242288,1000.0,1000.0
,,,,244000,,-87.7023557434082,0.001,5.95808421176672,243288,1000.0,1000.0
949.7,496,2794,949.7,244386,87,,,,,,
,,,,245000,,-88.22046710205078,0.001,5.109038796246052,244288,1000.0,1000.0
,,,,246000,,-88.57953489685059,0.001,5.367924321889877,245288,1000.0,1000.0
,,,,247000,,-88.65553134155273,0.001,5.305967045783997,246288,1000.0,1000.0
,,,,248000,,-89.251543258667,0.001,6.094814146220684,247288,1000.0,1000.0
949.7,500,2843,949.7,248386,87,,,,,,
,,,,249000,,-88.9573263092041,0.001,6.97459316521883,248288,1000.0,1000.0
,,,,250000,,-89.39517587280274,0.001,6.179986975491047,249288,1000.0,1000.0
,,,,251000,,-89.59002130126953,0.001,5.306711328804493,250288,1000.0,1000.0
,,,,252000,,-90.34955059814453,0.001,3.596839223206043,251288,1000.0,1000.0
949.7,504,2891,949.7,252386,87,,,,,,
,,,,253000,,-90.67714463806152,0.001,4.961182480275631,252288,1000.0,1000.0
,,,,254000,,-90.46883441162109,0.001,5.767435921311378,253288,1000.0,1000.0
,,,,255000,,-90.35386129760742,0.001,6.973637450635433,254288,1000.0,1000.0
,,,,256000,,-90.09222486877441,0.001,6.835952300488949,255288,1000.0,1000.0
949.7,508,2941,949.7,256386,87,,,,,,
,,,,257000,,-90.1672352142334,0.001,6.486039238572121,256288,1000.0,1000.0
,,,,258000,,-90.36141870117187,0.001,5.955660446465015,257288,1000.0,1000.0
,,,,259000,,-91.06152221679687,0.001,5.230438126564026,258288,1000.0,1000.0
,,,,260000,,-91.54624992370606,0.001,4.377919686973095,259288,1000.0,1000.0
949.7,512,2992,949.7,260386,87,,,,,,
,,,,261000,,-91.59385528564454,0.001,5.074567986130714,260288,1000.0,1000.0
,,,,262000,,-91.4314171295166,0.001,5.464829763352871,261288,1000.0,1000.0
,,,,263000,,-91.53475625610352,0.001,5.293376432061195,262288,1000.0,1000.0
,,,,264000,,-91.56357638549805,0.001,5.256163927614689,263288,1000.0,1000.0
949.7,516,3041,949.7,264386,86,,,,,,
,,,,265000,,-91.31548587036133,0.001,5.465362507760525,264288,1000.0,1000.0
,,,,266000,,-91.9165771331787,0.001,4.455947509884834,265288,1000.0,1000.0
,,,,267000,,-91.96061169433594,0.001,5.46027780264616,266288,1000.0,1000.0
,,,,268000,,-91.45066575622559,0.001,5.522956537425518,267288,1000.0,1000.0
949.7,520,3091,949.7,268386,86,,,,,,
,,,,269000,,-91.40384696960449,0.001,6.228677762150764,268288,984.6,984.6
,,,,270000,,-91.5502696685791,0.001,5.752226605057716,269288,1000.0,1000.0
,,,,271000,,-91.36410363769531,0.001,6.616552056014537,270288,1000.0,1000.0
,,,,272000,,-91.37003921508789,0.001,6.41110855960846,271288,1000.0,1000.0
949.7,524,3140,949.7,272386,86,,,,,,
,,,,273000,,-91.06835275268554,0.001,6.299437475264073,272288,1000.0,1000.0
,,,,274000,,-90.91345001220704,0.001,5.5937357773780825,273288,1000.0,1000.0
,,,,275000,,-91.23626023864746,0.001,4.245755979597568,274288,1000.0,1000.0
,,,,276000,,-91.7398314666748,0.001,3.4149102608561517,275288,1000.0,1000.0
958.32,528,3189,958.32,276386,86,,,,,,
,,,,277000,,-91.53909600830079,0.001,3.4031752618849276,276288,1000.0,1000.0
,,,,278000,,-91.69488441467286,0.001,3.1864786356687547,277288,1000.0,1000.0
,,,,279000,,-91.7687192993164,0.001,3.174763617634773,278288,1000.0,1000.0
,,,,280000,,-91.90428282165527,0.001,3.2944704949855805,279288,1000.0,1000.0
958.32,532,3241,958.32,280386,86,,,,,,
,,,,281000,,-92.08787145996094,0.001,3.9182463282048703,280288,1000.0,1000.0
,,,,282000,,-92.26125952148438,0.001,4.414557660326362,281288,1000.0,1000.0
,,,,283000,,-92.42175685119629,0.001,7.363709714651108,282288,1000.0,1000.0
,,,,284000,,-92.3992727508545,0.001,4.93941644257307,283288,1000.0,1000.0
973.95,536,3291,973.95,284386,86,,,,,,
,,,,285000,,-92.4253253479004,0.001,5.9683646534383294,284288,1000.0,1000.0
,,,,286000,,-92.56652487182618,0.001,7.314712438046932,285288,1000.0,1000.0
,,,,287000,,-92.64578575134277,0.001,5.366431004524231,286288,1000.0,1000.0
,,,,288000,,-92.67808122253417,0.001,3.0007471071481704,287288,1000.0,1000.0
987.45,540,3341,987.45,288386,86,,,,,,
,,,,289000,,-92.71011305236816,0.001,2.836906397372484,288288,1000.0,1000.0
,,,,290000,,-92.76278793334961,0.001,2.272187362201512,289288,1000.0,1000.0
,,,,291000,,-92.94711515808106,0.001,2.058290358096361,290288,1000.0,1000.0
,,,,292000,,-92.88668368530273,0.001,1.744684282720089,291288,1000.0,1000.0
994.72,544,3390,994.72,292386,86,,,,,,
,,,,293000,,-92.8045703277588,0.001,1.627887989871204,292288,1000.0,1000.0
,,,,294000,,-92.9480062713623,0.001,1.133775466658175,293288,1000.0,1000.0
,,,,295000,,-93.27770010375977,0.001,1.2831639513000845,294288,423.4,423.4
985.12,548,3435,985.12,295426,85,-93.6964108428955,0.001,1.5612026304751634,295288,,
946.64,552,3436,946.64,295578,86,-94.27433098687067,0.001,1.0632488909694884,295441,,
908.13,556,3438,908.13,295727,86,-93.39497714572482,0.001,1.0437046261252583,295593,,
874.85,560,3439,874.85,295871,86,-94.38589208266315,0.001,2.59601889463032,295740,,
,,,,296000,,-94.78401908874511,0.001,3.93642816238287,295885,35.3,35.3
836.33,564,3441,836.33,296019,86,,,,,,
797.82,568,3442,797.82,296168,86,-95.01064567565918,0.001,1.364096918931374,296034,,
759.35,572,3443,759.35,296321,86,-94.68350372314453,0.001,36.27298275435843,296185,,
720.91,576,3445,720.91,296477,86,-94.93033854166667,0.001,8.485302339534503,296343,,
682.5,580,3446,682.5,296636,86,-95.68140193394252,0.001,1.7837344747643138,296499,,
644.13,584,3448,644.13,296799,86,-95.61808624267579,0.001,2.3206548423339157,296662,,
605.68,588,3449,605.68,296954,86,-96.5780093544408,0.001,6.1433759614040975,296818,,
,,,,297000,,-96.1006965637207,0.001,2.329103610664606,296896,38.7,38.7
567.37,592,3451,567.37,297123,86,-96.50269317626953,0.001,16.314420068264006,296984,,
528.99,596,3453,528.99,297285,86,-97.00904568758878,0.001,2.5878155807654064,297151,,
490.68,600,3454,490.68,297454,86,-97.66677188873291,0.001,7.091003219692075,297315,,
452.53,604,3456,452.53,297639,86,-98.0495532353719,0.001,2.3610469090695285,297493,,
414.48,608,3458,414.48,297834,86,-98.39309964861188,0.001,2.5889897160232067,297690,,
,,,,298000,,-99.27917275061974,0.001,1.8232265722517873,297880,46.4,46.4
376.39,612,3459,376.39,298025,86,,,,,,
338.51,616,3461,338.51,298237,86,-99.58917840321858,0.001,1.9225602822100862,298090,,
,,,,299000,,-99.77553526560466,0.001,3.2980254043121726,298139,1000.0,1000.0
,,,,300000,,-101.51820715332032,0.001,4.534368574410677,299139,1000.0,1000.0
,,,,301000,,-104.27808753967285,0.001,5.726203409790993,300139,1000.0,1000.0
,,,,302000,,-106.97727671813965,0.001,11.924273869037629,301139,1000.0,1000.0
338.51,620,3504,338.51,302237,86,,,,,,
,,,,303000,,-109.17789752197265,0.001,11.834009718537331,302139,1000.0,1000.0
,,,,304000,,-110.72819496154786,0.001,13.404888778448106,303139,1000.0,1000.0
,,,,305000,,-112.1560592956543,0.001,15.19972225868702,304139,1000.0,1000.0
,,,,306000,,-113.94026817321777,0.001,16.793093960523606,305139,1000.0,1000.0
338.51,624,3553,338.51,306237,86,,,,,,
,,,,307000,,-115.20131729125977,0.001,16.10438894534111,306139,1000.0,1000.0
,,,,308000,,-119.19831022644043,0.001,16.388610139489174,307139,1000.0,1000.0
,,,,309000,,-120.47728469848633,0.001,13.771202967882157,308139,1000.0,1000.0
,,,,310000,,-121.28439451599121,0.001,9.8089331240654,309139,1000.0,1000.0
338.51,628,3603,338.51,310237,86,,,,,,
,,,,311000,,-122.43253616333008,0.001,8.798366655230522,310139,1000.0,1000.0
,,,,312000,,-123.04154109191894,0.001,7.6092643257379535,311139,1000.0,1000.0
,,,,313000,,-122.74506747436523,0.001,7.090031953811645,312139,1000.0,1000.0
,,,,314000,,-122.56746229553222,0.001,8.859613261818886,313139,1000.0,1000.0
338.51,632,3653,338.51,314237,86,,,,,,
,,,,315000,,-122.26881637573243,0.001,9.56037822008133,314139,1000.0,1000.0
,,,,316000,,-121.76719584655761,0.001,8.656468885660171,315139,1000.0,1000.0
,,,,317000,,-121.75094049072266,0.001,8.375823316454888,316139,1000.0,1000.0
,,,,318000,,-121.10240400695801,0.001,8.857932844638825,317139,1000.0,1000.0
338.51,636,3702,338.51,318237,85,,,,,,
,,,,319000,,-120.12466424560547,0.001,7.534632010996342,318139,1000.0,1000.0
,,,,320000,,-119.21302934265137,0.001,9.918704020142556,319139,1000.0,1000.0
,,,,321000,,-118.73473513793945,0.001,12.108617124974728,320139,1000.0,1000.0
,,,,322000,,-117.15746984863281,0.001,13.104017956614495,321139,1000.0,1000.0
338.51,640,3751,338.51,322237,85,,,,,,
,,,,323000,,-116.24800198364258,0.001,8.389182559370994,322139,1000.0,1000.0
,,,,324000,,-115.70801237487792,0.001,6.7660577856898305,323139,1000.0,1000.0
,,,,325000,,-115.5028240814209,0.001,7.337195570468903,324139,1000.0,1000.0
,,,,326000,,-115.15424290466309,0.001,9.07628443747759,325139,1000.0,1000.0
338.51,644,3803,338.51,326237,85,,,,,,
,,,,327000,,-114.1887525177002,0.001,14.656451698303222,326139,1000.0,1000.0
,,,,328000,,-113.00048873901368,0.001,15.895304332017899,327139,1000.0,1000.0
,,,,329000,,-112.3980938873291,0.001,16.025572300910948,328139,1000.0,1000.0
,,,,330000,,-112.29278964233399,0.001,12.926523796796799,329139,1000.0,1000.0
348.11,648,3853,348.11,330237,85,,,,,,
,,,,331000,,-113.27573480224609,0.001,11.628819561958313,330139,1000.0,1000.0
,,,,332000,,-114.00600814819336,0.001,7.021787028849125,331139,1000.0,1000.0
,,,,333000,,-114.9069662475586,0.001,6.126840010046959,332139,1000.0,1000.0
,,,,334000,,-115.16924356079102,0.001,7.425069712042808,333139,1000.0,1000.0
386.59,652,3903,386.59,334237,85,,,,,,
,,,,335000,,-114.62828698730469,0.001,7.778142324745655,334139,1000.0,1000.0
,,,,336000,,-114.50070541381837,0.001,7.3601860211491585,335139,1000.0,1000.0
,,,,337000,,-114.4476960144043,0.001,6.182162462472916,336139,1000.0,1000.0
,,,,338000,,-114.66509130859374,0.001,4.429627391129732,337139,1000.0,1000.0
425.1,656,3952,425.1,338237,85,,,,,,
,,,,339000,,-114.65012760925293,0.001,3.4155912891626357,338139,1000.0,1000.0
,,,,340000,,-114.64857650756836,0.001,1.8545636838078499,339139,1000.0,1000.0
,,,,341000,,-114.45045002746582,0.001,1.5765889374166726,340139,1000.0,1000.0
,,,,342000,,-114.43198347473144,0.001,1.6871027208864688,341139,1000.0,1000.0
463.66,660,4003,463.66,342237,85,,,,,,
,,,,343000,,-114.10476332092286,0.001,1.938065583616495,342139,1000.0,1000.0
,,,,344000,,-113.80683760070801,0.001,1.794352020382881,343139,1000.0,1000.0
,,,,345000,,-113.20248204040527,0.001,1.972328779965639,344139,1000.0,1000.0
,,,,346000,,-112.92581616210937,0.001,2.178811716467142,345139,1000.0,1000.0
502.18,664,4052,502.18,346237,85,,,,,,
,,,,347000,,-112.52845880126954,0.001,2.3367377685308455,346139,1000.0,1000.0
,,,,348000,,-112.29498332214355,0.001,2.6096265346705914,347139,1000.0,1000.0
,,,,349000,,-112.0103501739502,0.001,1.9547068538814782,348139,1000.0,1000.0
,,,,350000,,-111.35312776184082,0.001,1.881053477704525,349139,1000.0,1000.0
540.69,668,4102,540.69,350237,85,,,,,,
,,,,351000,,-110.83077018737794,0.001,1.8342864206284284,350139,1000.0,1000.0
,,,,352000,,-110.40346029663085,0.001,1.9868944055736064,351139,1000.0,1000.0
,,,,353000,,-109.94552215576172,0.001,2.069277083158493,352139,1000.0,1000.0
,,,,354000,,-109.41318609619141,0.001,1.922149421364069,353139,1000.0,1000.0
579.16,672,4153,579.16,354237,85,,,,,,
,,,,355000,,-109.06572462463379,0.001,2.6468583576083184,354139,1000.0,1000.0
,,,,356000,,-108.73274046325683,0.001,1.7149961697161198,355139,1000.0,1000.0
,,,,357000,,-108.37571321105958,0.001,1.7833471098691225,356139,1000.0,1000.0
,,,,358000,,-108.1419733581543,0.001,2.2007866431474685,357139,1000.0,1000.0
617.6,676,4203,617.6,358237,85,,,,,,
,,,,359000,,-107.91074159240722,0.001,1.5466804037988187,358139,1000.0,1000.0
,,,,360000,,-107.5157727508545,0.001,1.6774448145553469,359139,1000.0,1000.0
,,,,361000,,-107.18422100830078,0.001,1.781881950110197,360139,1000.0,1000.0
,,,,362000,,-106.72053536987305,0.001,1.545892341196537,361139,1000.0,1000.0
656.01,680,4252,656.01,362237,85,,,,,,
,,,,363000,,-106.21675729370118,0.001,1.2985085753649472,362139,1000.0,1000.0
,,,,364000,,-105.92446296691895,0.001,1.0856521385237574,363139,1000.0,1000.0
,,,,365000,,-105.75958781433106,0.001,1.1438621166050433,364139,1000.0,1000.0
,,,,366000,,-105.3340530090332,0.001,1.8987334603518247,365139,1000.0,1000.0
694.38,684,4303,694.38,366237,85,,,,,,
,,,,367000,,-105.04825003051758,0.001,1.4488981514424086,366139,1000.0,1000.0
,,,,368000,,-104.9668099975586,0.001,1.6710123308897018,367139,1000.0,1000.0
,,,,369000,,-104.80301173400879,0.001,2.19374521073699,368139,1000.0,1000.0
,,,,370000,,-104.6416766052246,0.001,1.9199929723739624,369139,1000.0,1000.0
732.83,688,4353,732.83,370237,85,,,,,,
,,,,371000,,-104.44504766845704,0.001,1.5537509348988534,370139,1000.0,1000.0
,,,,372000,,-104.15491868591309,0.001,1.8102360450327397,371139,1000.0,1000.0
,,,,373000,,-103.74646694946289,0.001,1.1519587132632731,372139,1000.0,1000.0
,,,,374000,,-103.49375938415527,0.001,0.9955860405638814,373139,1000.0,1000.0
771.14,692,4403,771.14,374237,84,,,,,,
,,,,375000,,-103.37215573120118,0.001,0.7633109662011266,374139,1000.0,1000.0
,,,,376000,,-103.2462335357666,0.001,0.8568868597373366,375139,1000.0,1000.0
,,,,377000,,-103.15899192810059,0.001,1.1749179359972477,376139,1000.0,1000.0
,,,,378000,,-102.85665217590332,0.001,1.1265764527693392,377139,1000.0,1000.0
809.52,696,4453,809.52,378237,84,,,,,,
,,,,379000,,-102.69169558715821,0.001,1.0223898596912622,378139,1000.0,1000.0
,,,,380000,,-102.44387461853027,0.001,1.1941110706701874,379139,1000.0,1000.0
,,,,381000,,-102.34742073059083,0.001,1.5620032633692027,380139,1000.0,1000.0
,,,,382000,,-102.18878031921386,0.001,1.5726595878601075,381139,1000.0,1000.0
847.83,700,4503,847.83,382237,84,,,,,,
,,,,383000,,-101.97017152404786,0.001,1.7183542880117892,382139,1000.0,1000.0
,,,,384000,,-101.82329266357422,0.001,1.5404368295744062,383139,1000.0,1000.0
,,,,385000,,-101.431011428833,0.001,1.655889923080802,384139,1000.0,1000.0
,,,,386000,,-101.36187773132325,0.001,1.942124395057559,385139,1000.0,1000.0
885.98,704,4553,885.98,386237,84,,,,,,
,,,,387000,,-101.1597553100586,0.001,1.2796065552979707,386139,1000.0,1000.0
,,,,388000,,-101.03283801269531,0.001,1.2319686482027172,387139,1000.0,1000.0
,,,,389000,,-100.65557929992676,0.001,2.153157385751605,388139,1000.0,1000.0
,,,,390000,,-100.5615274810791,0.001,2.088905053406954,389139,1000.0,1000.0
924.03,708,4603,924.03,390237,84,,,,,,
,,,,391000,,-100.4216940612793,0.001,2.189351665362716,390139,1000.0,1000.0
,,,,392000,,-100.27258642578126,0.001,1.7763805939555168,391139,1000.0,1000.0
,,,,393000,,-99.97955000305176,0.001,2.095330819696188,392139,1000.0,1000.0
,,,,394000,,-99.71811367797852,0.001,2.5029352966845035,393139,1000.0,1000.0
962.12,712,4656,962.12,394237,84,,,,,,
,,,,395000,,-99.57693853759766,0.001,3.175623977228999,394139,1000.0,1000.0
,,,,396000,,-99.70164888000488,0.001,2.4691183884739876,395139,1000.0,1000.0
,,,,397000,,-99.49297518920899,0.001,2.910004713818431,396139,1000.0,1000.0
,,,,398000,,-99.24409791564942,0.001,3.0639874891340733,397139,1000.0,1000.0
1000.0,716,4708,1000.0,398237,84,,,,,,
,,,,399000,,-99.36707418823242,0.001,2.808304935961962,398139,1000.0,1000.0
,,,,400000,,-99.3094217376709,0.001,3.3244830918312074,399139,1000.0,1000.0
