train/critic_loss,time/total_timesteps,rollout/ep_len_mean,train/learning_rate,time/episodes,train/n_updates,rollout/ep_rew_mean,time/fps,time/time_elapsed,train/actor_loss,eval/mean_ep_length,eval/mean_reward
0.46185438944534823,2070,517.5,0.001,4,1070,-598.896638,340,6,-3.080506380866556,,
0.09604357131011784,5000,,0.001,,4070,,,,3.155605752468109,1000.0,-2624.2188329935075
0.09371021863259375,6070,758.75,0.001,8,5070,-1610.6880448749998,176,34,6.862163666725158,,
0.5839551968070177,8203,683.5833333333334,0.001,12,8161,-1581.8094016666666,166,49,4.8129039817386206,,
1.2085263752748097,9314,582.125,0.001,16,9278,-1376.1451257499998,169,54,4.845883603673428,,
1.8907933235168457,10000,,0.001,,9399,,,,6.02425376106711,317.1,-766.3567706814968
,10279,513.95,,20,,-1221.7835457,174,58,,,
1.8965851403474807,11483,478.4583333333333,0.001,24,11475,-1055.6646962916666,165,69,7.582212677001953,,
1.5455390211641789,14538,519.2142857142857,0.001,28,14483,-917.8919755357143,171,84,6.4997325692474845,,
2.5079139098018204,15000,,0.001,,14805,,,,5.744066134656537,387.0,-150.07343431006956
1.9872012085914612,15931,497.84375,0.001,32,15805,-818.9295365625001,168,94,6.275291012957692,,
2.1857543094800067,17702,491.72222222222223,0.001,36,17020,-736.8500509722222,175,101,5.398103006434842,,
3.8250750049948694,20000,,0.001,,19258,,,,4.142239226676524,728.5,251.07253648316728
5.080051344275475,21258,531.45,0.001,40,20258,-632.7263293,171,124,2.0505458350572736,,
3.271484417438507,24379,554.0681818181819,0.001,44,24258,-552.0105199090909,169,143,-5.6291303373537955,,
2.9494136532476127,25000,,0.001,,24379,,,,-6.256584153572718,717.1,164.49138116774702
2.583842251956463,28379,591.2291666666666,0.001,48,27379,-478.0418940833333,170,166,-8.36641981178522,,
2.6748684310913085,30000,,0.001,,29379,,,,-8.879820415019989,539.2,220.11932246725775
2.513000941702298,31491,605.5961538461538,0.001,52,30491,-410.2892604423077,168,186,-10.408692240715027,,
2.307444151904848,33590,599.8214285714286,0.001,56,32590,-364.94555582142857,170,197,-11.921972632408142,,
2.3851473112106323,35000,,0.001,,34656,,,,-14.336923224449158,427.7,134.41824996934156
2.500885339856148,36656,610.9333333333333,0.001,60,35656,-308.21275113333337,169,216,-15.25204976272583,,
2.448808091027396,38700,604.6875,0.001,64,37700,-271.1455064375,170,226,-18.330542130903765,,
2.2655717770258588,39753,584.6029411764706,0.001,68,39727,-244.3414329117647,168,236,-17.967076574053085,,
2.3368116800601664,40000,,0.001,,39753,,,,-16.97041893005371,613.7,249.36169285805664
2.490219759821892,42768,594.0,0.001,72,41768,-212.25853843055555,169,252,-17.902162355422973,,
2.1955575216107253,45000,,0.001,,44809,,,,-18.987895488739014,609.8,485.9909919893951
,45809,602.75,,76,,-171.61581138157894,168,272,,,
2.2299320890903473,49809,622.6125,0.001,80,48809,-125.78091942500001,170,292,-21.62543140411377,,
2.168125479757786,50000,,0.001,,49809,,,,-22.017140247344972,902.5,618.6337877170168
2.2644816439151763,52926,630.0714285714286,0.001,84,52809,-113.00511116666667,165,319,-21.098444074630738,,
2.1861625272631646,55000,,0.001,,54964,,,,-22.63113359260559,902.3,647.8164992596285
,55964,635.9545454545455,,88,,-80.19622779545456,165,338,,,
1.9555676756501197,59964,651.7826086956521,0.001,92,58964,-40.3889678478261,166,359,-25.0828231048584,,
1.896016444504261,60000,,0.001,,59964,,,,-25.628649248123168,1000.0,693.4999610090002
1.881452565252781,63964,666.2916666666666,0.001,96,62964,-4.653944604166675,165,387,-27.029913505554198,,
1.876037397146225,65000,,0.001,,64964,,,,-27.10806538772583,812.7,710.138086915249
1.7938489433526992,67964,679.64,0.001,100,66964,21.603608989999994,163,414,-27.92065872192383,,
1.6867906470894813,70000,,0.001,,69964,,,,-29.54238106536865,626.2,504.5950059455354
1.9232954023111808,71572,695.02,0.001,104,70572,64.8767446,163,438,-29.239325699053314,,
1.9803491347544901,73701,676.31,0.001,108,73609,187.41007782,162,452,-29.562465561760796,,
1.9237217248678207,75000,,0.001,,74701,,,,-30.688409225463868,901.8,763.749836827736
1.739857416403921,76720,685.17,0.001,112,75720,274.73169224000003,162,471,-32.14159660339355,,
1.7575033695697784,80000,,0.001,,79720,,,,-32.39912692260742,1000.0,835.2512306714113
,80720,714.06,,116,,342.68964346,161,500,,,
1.6819269923567772,84720,744.41,0.001,120,83720,400.50631152999995,162,521,-34.10705981826782,,
1.6908636817932128,85000,,0.001,,84720,,,,-34.46475825500488,1000.0,857.9652903488313
1.6059051957130432,88720,772.37,0.001,124,87720,445.0206073400001,161,550,-35.625151763916016,,
1.717273838341236,90000,,0.001,,89791,,,,-36.2188274345398,906.2,827.7021229696868
1.727561754643917,91791,772.53,0.001,128,90791,477.30379448,160,573,-36.500618179321286,,
1.503539640562875,94826,788.95,0.001,132,93826,504.27921984,161,588,-35.86383522881402,,
1.2821910211018153,95000,,0.001,,94840,,,,-38.515035901750835,901.9,731.4272451279569
1.7073972953690424,96849,791.47,0.001,136,95849,524.7063162300001,159,606,-38.99671936035156,,
1.7231766113042832,100000,,0.001,,99849,,,,-38.732888973236086,1000.0,764.299304545924
,100849,795.91,,140,,548.02611899,158,634,,,
1.7969574540853501,104849,804.7,0.001,144,103849,573.20502455,160,654,-39.794400524139405,,
1.8871937036514281,105000,,0.001,,104864,,,,-37.702622413635254,803.8,605.6456278351718
1.7946639740467072,107864,794.85,0.001,148,106864,586.7513998999999,159,677,-40.52430453491211,,
1.749097773006984,108994,775.03,0.001,152,107994,581.07042884,159,682,-40.61527909172906,,
1.8724326736330985,110000,,0.001,,109994,,,,-40.934050834655764,906.2,794.1955166503437
1.8742677565217019,112021,784.31,0.001,156,111021,601.3100053400001,158,705,-41.27326232910156,,
1.85179475659132,115000,,0.001,,114021,,,,-41.28565048980713,1000.0,843.0546603772906
1.7735489261746407,116021,793.65,0.001,160,115021,611.5795175700001,157,734,-41.303818473815916,,
1.8884839990735054,120000,,0.001,,119021,,,,-41.44933268737793,1000.0,878.1075717896631
,120021,813.21,,164,,630.1197452600002,157,763,,,
2.1219682781784623,123075,833.22,0.001,168,122075,654.80436771,157,779,-42.65123395566587,,
1.9613113429546356,125000,,0.001,,124075,,,,-42.56531047821045,1000.0,994.6097054579411
1.917211368560791,127075,843.07,0.001,172,126075,687.5083192600001,157,807,-42.901844535827635,,
1.9429709841012954,130000,,0.001,,129075,,,,-43.64483452606201,806.2,921.159865290072
1.9842825852632522,131075,852.66,0.001,176,130075,709.23824422,156,834,-43.79451834869385,,
2.0023616495132446,133227,834.18,0.001,180,132227,698.1138450499998,157,846,-43.944291595458985,,
2.016603035390377,135000,,0.001,,134227,,,,-44.39004565429688,918.1,953.0567529138992
1.9755617752671242,137227,843.01,0.001,184,136227,736.8195944299998,157,873,-45.03375685119629,,
1.9766441443562508,140000,,0.001,,139227,,,,-45.415462783813474,1000.0,1122.534106554353
2.147539780020714,141227,852.63,0.001,188,140227,742.1088484899999,156,902,-45.14221402740478,,
2.1659613046050072,145000,,0.001,,144227,,,,-45.352355987548826,1000.0,1177.7743891656894
,145227,852.63,,192,,733.3360525799998,155,930,,,
2.1936734149456023,148248,842.84,0.001,196,147248,734.1029264699998,156,946,-45.781504432678226,,
2.1193913444280623,150000,,0.001,,149248,,,,-46.03763415527344,1000.0,1106.7167020771885
2.193174092948437,152248,842.84,0.001,200,151248,751.2466542000001,156,975,-46.36788968658447,,
2.251410124719143,155000,,0.001,,154248,,,,-46.931185264587405,923.7,1054.5403434885084
2.171994448184967,156248,846.76,0.001,204,155248,781.6339516300001,155,1003,-47.218681938171386,,
2.1578242785930635,160000,,0.001,,159248,,,,-48.694187217712404,1000.0,1277.6122598975314
,160248,865.47,,208,,812.45281149,155,1032,,,
2.1058849437236784,164248,875.28,0.001,212,163248,839.88159118,156,1052,-50.17844007873535,,
2.174629358112812,165000,,0.001,,164248,,,,-50.16107982635498,903.3,1164.6937693937748
2.197220809459686,168248,875.28,0.001,216,167248,847.9047594300001,155,1080,-51.25533751678467,,
2.2327327852249144,170000,,0.001,,169248,,,,-51.865246154785154,904.9,1245.895725619234
2.3214936678409575,172248,875.28,0.001,220,171248,869.34942598,155,1107,-52.84760730743408,,
2.273207665324211,175000,,0.001,,174248,,,,-54.00712043762207,1000.0,1329.8210204041213
2.1986283000707627,176248,875.28,0.001,224,175248,887.62221901,155,1135,-54.308607292175296,,
2.398183130145073,180000,,0.001,,179248,,,,-55.88311972808838,1000.0,1310.208081526062
,180248,884.57,,228,,915.90464107,154,1164,,,
2.4598142454624177,184248,894.22,0.001,232,183248,948.9918735000001,155,1184,-57.354791450500485,,
2.5464412425756455,185000,,0.001,,184248,,,,-57.759044403076174,1000.0,1105.0954309204594
2.5223428025245664,188248,913.99,0.001,236,187248,992.4106362200001,155,1213,-58.733826683044434,,
2.5552000383138656,190000,,0.001,,189248,,,,-59.54519158935547,999.7,1493.367831173411
2.547451371908188,192248,913.99,0.001,240,191248,1017.37434045,154,1241,-60.19559310913086,,
2.7164242354631423,195000,,0.001,,194248,,,,-61.46129029083252,1000.0,1310.1770837181248
2.655502335190773,196248,913.99,0.001,244,195248,1040.00928982,154,1269,-61.62563045501709,,
2.8365479744672775,199306,914.42,0.001,248,198306,1059.6129799599998,155,1285,-62.74402660369873,,
2.8005688835382463,200000,,0.001,,199306,,,,-63.054354316711425,1000.0,1517.0700958755915
2.7312359603643417,203306,943.12,0.001,252,202306,1112.12105635,154,1313,-64.36771546936035,,
2.771505416870117,205000,,0.001,,204993,,,,-65.4146074295044,832.2,1259.4000163735006
2.8559123386144636,206993,949.72,0.001,256,205993,1141.4043917,154,1338,-65.82290551757812,,
2.930838471109217,209132,931.11,0.001,260,209059,1143.0592199700002,154,1353,-67.46728885535038,,
2.8898007325958788,210000,,0.001,,209222,,,,-66.44790189019565,1000.0,913.0130256086326
3.0438480484485626,211222,912.01,0.001,264,210222,1144.6266406899997,154,1368,-67.5180325164795,,
3.1920440833568575,215000,,0.001,,214222,,,,-68.70629456329345,1000.0,1397.6967038581583
,215222,921.47,,268,,1174.6093508699998,154,1396,,,
3.256842213392258,219222,921.47,0.001,272,218222,1186.43493979,154,1417,-70.39319820404053,,
3.328626442670822,220000,,0.001,,219222,,,,-70.78475638580322,878.1,1405.2066243049962
3.4291098128557205,223168,920.93,0.001,276,222168,1208.9902826,154,1444,-71.74704180145264,,
3.6235800724029543,225000,,0.001,,224168,,,,-72.55482913208007,901.7,1490.9849641664302
3.4650716563463213,227168,939.41,0.001,280,226168,1257.87545068,154,1472,-73.19931048583985,,
3.6989944374561308,230000,,0.001,,229168,,,,-74.15631309509277,902.2,1397.8204934458306
3.565900114893913,231168,939.41,0.001,284,230168,1278.72695434,154,1499,-74.69629872131348,,
3.867631219863892,235000,,0.001,,234168,,,,-76.2894439239502,1000.0,1735.6969615566545
,235168,939.41,,288,,1319.1764044800002,153,1529,,,
4.079335256814956,237230,920.03,0.001,292,237194,1329.0550204800002,153,1543,-77.37661325073242,,
3.967106285572052,240000,,0.001,,239230,,,,-77.56755596923828,1000.0,1692.2894412693045
3.901352410316467,241230,929.82,0.001,296,240230,1364.2230404900004,153,1567,-78.25817929077148,,
4.051997098207473,245000,,0.001,,244230,,,,-79.29116496276855,1000.0,1420.088192722114
,245230,929.82,,300,,1364.5978923800003,153,1596,,,
4.150494348526001,249230,929.82,0.001,304,248230,1342.77129662,154,1616,-80.39969110107423,,
4.043837601184845,250000,,0.001,,249230,,,,-80.22561318969727,902.3,1251.563560837059
4.054546480894088,252257,920.09,0.001,308,252230,1348.4620967000003,153,1643,-81.4345493774414,,
4.22028331985998,255000,,0.001,,254839,,,,-81.93602679275565,1000.0,1790.3115400010836
,255839,915.91,,312,,1356.67675035,153,1665,,,
4.3263270223140715,259839,915.91,0.001,316,258839,1360.89632772,154,1685,-83.00337760925294,,
4.006643883347511,260000,,0.001,,259839,,,,-83.30368771362305,1000.0,1267.3610806669283
4.652706566572189,263839,915.91,0.001,320,262839,1355.6624199100002,153,1713,-84.1635277709961,,
4.481339215755463,265000,,0.001,,264839,,,,-84.31902693176269,1000.0,1562.2065307831886
4.467415454387665,267839,915.91,0.001,324,266839,1375.4591720300002,153,1742,-84.86661831665039,,
4.343965673327446,270000,,0.001,,269839,,,,-85.6995126953125,1000.0,1737.1956095966743
4.450263686418533,271839,915.91,0.001,328,270839,1391.0708389500003,153,1771,-85.87075616455078,,
4.453864351511002,275000,,0.001,,274839,,,,-86.5479107208252,1000.0,1359.9073653078638
,275839,915.91,,332,,1407.58716027,153,1800,,,
5.057845890045166,279839,915.91,0.001,336,278839,1420.67253528,153,1821,-88.02546708679199,,
4.475016559720039,280000,,0.001,,279839,,,,-88.3821679534912,1000.0,1769.3312722963528
4.428936282396316,283839,915.91,0.001,340,282839,1432.8786109199996,153,1849,-89.03563568115234,,
4.657436774730682,285000,,0.001,,284839,,,,-89.77332490539551,1000.0,1252.7679061130038
4.397331098079682,287839,915.91,0.001,344,286839,1448.6599518,153,1877,-90.35892771911621,,
4.488470297336578,290000,,0.001,,289839,,,,-91.37010621643067,902.5,1348.407512839244
4.654866898536683,291839,925.33,0.001,348,290839,1475.7268116900002,153,1905,-91.52470988464356,,
4.627477535009384,295000,,0.001,,294839,,,,-92.20961567687988,989.9,1848.6570841932669
,295839,925.33,,352,,1478.1366364199996,152,1933,,,
5.1879449489116665,299839,928.46,0.001,356,298839,1482.13918566,153,1953,-93.28588862609864,,
4.779038519859314,300000,,0.001,,299839,,,,-93.55238911437988,902.5,1644.1491363503737
4.846998765945434,303839,947.07,0.001,360,302839,1528.83175727,153,1981,-94.42283035278321,,
4.838446746110916,305000,,0.001,,304839,,,,-94.91016606140137,1000.0,1694.5928142407677
4.6714126937389375,307839,966.17,0.001,364,306839,1572.76976486,153,2009,-95.53305274963378,,
4.956183299422264,310000,,0.001,,309839,,,,-95.63110098266601,942.7,1483.6041070632332
4.982981704473495,311839,966.17,0.001,368,310839,1566.39316006,153,2037,-95.96045924377441,,
5.569373377323151,315000,,0.001,,314839,,,,-96.3106753692627,905.3,1638.0446346781857
,315839,966.17,,372,,1558.83564133,152,2064,,,
5.3276460899247065,318911,957.43,0.001,376,317911,1529.28060186,153,2080,-97.29394637213812,,
5.4819503419399265,320000,,0.001,,319911,,,,-96.83337200927734,905.3,1663.0901105363737
5.422963643550873,322911,957.43,0.001,380,321911,1517.06147588,153,2107,-96.93511581420898,,
5.35896938419342,325000,,0.001,,324911,,,,-97.14553045654297,903.0,1737.7489548694343
5.284897258520126,325925,947.57,0.001,384,325911,1509.8864395700002,152,2133,-97.71415490722656,,
5.614586202144623,329477,943.09,0.001,388,328477,1498.6659363299998,153,2147,-97.82050552368165,,
6.045709733247757,330000,,0.001,,329477,,,,-97.68647662353516,1000.0,1994.044354038917
5.702803462266922,333281,960.51,0.001,392,332281,1535.92942221,153,2174,-98.05025923156738,,
6.045264071941376,335000,,0.001,,334281,,,,-98.66356930541993,1000.0,1496.3341633056757
5.771793058872223,337281,960.51,0.001,396,336281,1526.1573529099996,153,2203,-98.8633563079834,,
5.7549984555244444,340000,,0.001,,339281,,,,-99.18674310302734,730.2,1384.4795488306322
5.836382011890412,341281,960.51,0.001,400,340281,1558.94183088,153,2230,-99.56880142211914,,
5.774088290452958,345000,,0.001,,344281,,,,-99.7334387664795,878.8,1687.1695305200294
,345281,960.51,,404,,1605.96648414,152,2257,,,
6.2456638973593535,348964,967.07,0.001,408,347964,1620.82218737,153,2276,-100.20673542134246,,
5.733083858728409,350000,,0.001,,349964,,,,-100.70346891784668,1000.0,1978.0058217953424
6.462030677914619,352964,971.25,0.001,412,351964,1606.85913029,153,2304,-101.33600044250488,,
6.149418957471847,355000,,0.001,,354964,,,,-101.36020066833495,1000.0,1952.6543455125416
5.640386412620544,356964,971.25,0.001,416,355964,1635.01002384,153,2332,-101.76635786437988,,
5.9177092847824095,360000,,0.001,,359964,,,,-101.82901538085937,1000.0,1914.5108498073882
,360964,971.25,,420,,1662.23773945,152,2360,,,
5.751200706005096,364964,971.25,0.001,424,363964,1668.3548571699998,153,2380,-103.010173828125,,
5.961869385957718,365000,,0.001,,364964,,,,-102.97984364318847,947.7,1905.9514031851663
6.256992345809937,368964,971.25,0.001,428,367964,1673.9116631100003,153,2408,-103.07676821899415,,
5.58246145103917,370000,,0.001,,369997,,,,-103.42316579818726,922.5,1601.7012237254996
5.936686874866486,371997,961.58,0.001,432,370997,1660.5406400800002,153,2431,-103.93508074951171,,
5.9578595600128175,375000,,0.001,,374997,,,,-104.7203072052002,953.5,1865.2301399988821
,375997,961.58,,436,,1664.9076783099995,152,2459,,,
6.073759087085724,379967,961.28,0.001,440,378967,1671.8877130499998,153,2479,-105.42193989562988,,
6.180542272567749,380000,,0.001,,379967,,,,-105.45515495300293,805.5,1578.2925790391862
6.3473142032623295,383967,961.28,0.001,444,382967,1677.80734412,153,2506,-106.20811689758301,,
6.106074633836746,385000,,0.001,,384967,,,,-106.23280918884278,705.6,1364.8517394602763
6.348733334541321,387967,961.28,0.001,448,386967,1656.2144268799998,153,2532,-106.13037576293945,,
7.607093954086304,390000,,0.001,,389967,,,,-106.5600877532959,939.4,1941.668077743682
6.60607229065895,391967,961.28,0.001,452,390967,1648.96331549,153,2559,-106.68566822814941,,
6.830157277822495,395000,,0.001,,394967,,,,-107.19593157958984,1000.0,2054.288553756196
,395967,961.28,,456,,1666.28438839,152,2588,,,
6.781872439622879,399001,951.62,0.001,460,398001,1650.3985763800001,153,2603,-107.20016261291504,,
7.149367289066315,400000,,0.001,,399001,,,,-107.72322387695313,803.5,1685.3659104160615
6.51052111363411,403001,951.62,0.001,464,402001,1657.5982063500005,153,2630,-108.11011219787598,,
6.872229476928711,405000,,0.001,,404832,,,,-108.02615602111817,836.2,1420.9259797867912
6.925474296569824,406832,949.93,0.001,468,405832,1681.02530681,153,2656,-108.52340293884278,,
7.113698470592499,410000,,0.001,,409832,,,,-108.98473834228515,902.8,1876.695889863919
,410832,949.93,,472,,1713.5548813699997,153,2684,,,
7.03448599076271,414832,959.21,0.001,476,413832,1758.3104725899998,153,2705,-109.88807417297363,,
7.158159787654877,415000,,0.001,,414832,,,,-110.21755198669433,1000.0,2018.1585874635434
6.944950433969498,418832,959.21,0.001,480,417832,1785.18027205,153,2734,-110.71524391174316,,
7.104989152908325,420000,,0.001,,419832,,,,-111.43544067382813,1000.0,1824.9711839861295
7.124686301708222,422832,969.07,0.001,484,421832,1810.13994022,153,2761,-111.23447793579102,,
7.139447118759155,425000,,0.001,,424832,,,,-111.59048115539551,1000.0,1580.4646581982902
7.810233724117279,426832,973.55,0.001,488,425832,1834.2801748299999,152,2790,-111.98937158203125,,
7.31070321893692,430000,,0.001,,429832,,,,-112.11808547973632,900.9,1823.1481525903334
,430832,975.51,,492,,1846.3898694800002,152,2817,,,
7.49275346493721,434832,975.51,0.001,496,433832,1869.5399207500002,153,2838,-112.74965213012695,,
7.2722684571743015,435000,,0.001,,434832,,,,-112.59798513793945,963.5,1606.7465567514532
7.3901545612812045,438832,975.51,0.001,500,437832,1876.07076044,153,2865,-113.21809324645996,,
6.969260824918747,440000,,0.001,,439832,,,,-113.0556446685791,952.7,2032.113327146694
7.118520608901978,442832,975.51,0.001,504,441832,1887.2286194,153,2893,-113.76023846435547,,
7.342213287073023,445000,,0.001,,444176,,,,-114.03922653198242,886.1,1429.3781496541574
,445176,962.12,,508,,1863.9051376699997,152,2912,,,
7.1996942768096925,449176,962.12,0.001,512,448176,1900.9929001499997,153,2932,-114.21241667175293,,
7.286846643924713,450000,,0.001,,449176,,,,-114.77080299377441,1000.0,2071.5607357100353
7.5446182398796084,453176,962.12,0.001,516,452176,1873.88780301,153,2960,-115.06644921875,,
7.554602264881134,455000,,0.001,,454293,,,,-114.40591206359863,914.0,1557.9755383391107
7.633002290010452,456293,953.29,0.001,520,455293,1839.3575833700004,152,2984,-114.7113226928711,,
7.9071243255138395,459321,943.57,0.001,524,458321,1822.85577873,153,3001,-114.99586369323731,,
8.129686459302903,460000,,0.001,,459321,,,,-115.33552764892578,1000.0,2112.7402099076194
8.304073568820954,463321,943.57,0.001,528,462321,1827.8863717300003,152,3030,-114.84190101623535,,
8.002341376304626,465000,,0.001,,464321,,,,-114.90494879150391,938.1,1999.5322434719478
8.181898663043976,467321,953.24,0.001,532,466321,1836.4154796600005,152,3058,-115.23832873535156,,
7.698531108617782,470000,,0.001,,469321,,,,-115.61514028930664,1000.0,2139.811634158553
8.534930794239044,471321,953.24,0.001,536,470321,1842.6088634500002,152,3087,-114.90758969116212,,
8.884820991039277,475000,,0.001,,474321,,,,-114.96139120483399,913.5,1969.631592940935
,475321,953.54,,540,,1833.53863901,152,3115,,,
8.50683379817009,478367,944.0,0.001,544,478321,1818.7464196199999,152,3134,-114.9622794494629,,
8.84201989364624,480000,,0.001,,479392,,,,-115.23627334594727,1000.0,2175.212099306425
8.588858294248581,481392,934.25,0.001,548,480392,1831.0139448200002,152,3153,-115.2436501159668,,
8.780844021558762,485000,,0.001,,484392,,,,-115.5864162902832,988.0,1994.3823644133402
,485392,934.25,,552,,1857.97454214,152,3181,,,
8.962833516120911,489392,934.25,0.001,556,488392,1865.8899773799994,152,3201,-116.0438581237793,,
8.111868549528577,490000,,0.001,,489497,,,,-115.1716067974384,1000.0,2131.338246573601
8.78919754910469,492497,934.96,0.001,560,491497,1870.0591686199998,152,3224,-116.52026486206054,,
9.26843992114067,495000,,0.001,,494497,,,,-116.6545910949707,941.6,1997.5352311976487
8.621795037746429,496497,934.96,0.001,564,495497,1858.39179702,152,3252,-116.49695111083985,,
