train/learning_rate,train/n_updates,train/critic_loss,time/episodes,rollout/ep_len_mean,time/time_elapsed,time/total_timesteps,train/actor_loss,rollout/ep_rew_mean,time/fps,eval/mean_reward,eval/mean_ep_length
0.001,1000,0.0475294008878991,4,511.75,9,2047,-1.7945016770362854,-239.73062475,224,,
0.001,4202,0.12590137943997978,,,,5000,-6.291134915351868,,,683.990965747158,1000.0
,,,8,656.125,47,5249,,-324.54235975,110,,
0.001,8202,0.11160424929484725,12,770.75,77,9249,-12.020017961502075,-22.252312416666637,119,,
0.001,9202,0.1038376987837255,,,,10000,-13.43520481300354,,,918.2166631455533,1000.0
0.001,11613,0.1462444493956864,16,791.25,118,12660,-16.86762605857849,121.46838887499997,107,,
0.001,14916,0.13677199854701758,,,,15000,-21.203831089019776,,,938.0366813063622,1000.0
,,,20,798.15,157,15963,,205.86079734999993,101,,
0.001,18916,0.12348080172762274,24,831.7916666666666,186,19963,-25.668958461761473,283.17481466666663,106,,
0.001,19916,0.12370154633745552,,,,20000,-26.86717152786255,,,950.2367098033428,1000.0
0.001,22278,0.19623208164796233,28,833.0357142857143,226,23325,-29.382570125579836,324.21819028571423,102,,
0.001,24278,0.15755042181536555,,,,25000,-31.604545696258544,,,960.2663239479065,1000.0
0.001,26278,0.16201808523014188,32,853.90625,271,27325,-33.70517896270752,371.10962821875,100,,
0.001,29278,0.1404479219764471,,,,30000,-36.747954765319825,,,963.6456993162632,1000.0
0.001,30278,0.11925037998706102,36,870.1388888888889,317,31325,-37.732649116516114,408.90378697222224,98,,
0.001,34221,0.1403914749585092,,,,35000,-41.39129301452637,,,966.9847452819347,1000.0
,,,40,881.7,362,35268,,438.42451335,97,,
0.001,37618,0.10568281124235701,44,878.75,387,38665,-44.451720884696925,453.8037610454545,99,,
0.001,39618,0.1456480573527515,,,,40000,-45.821255767822265,,,969.6935421586037,1000.0
0.001,41618,0.1988716576322913,48,888.8541666666666,433,42665,-47.36700713348389,475.4587586875,98,,
0.001,44618,0.13288762357831002,,,,45000,-49.61569757843018,,,969.2232121765613,1000.0
0.001,45618,0.167067227486521,52,897.4038461538462,479,46665,-50.32930204772949,494.30554811538457,97,,
0.001,49618,0.17457095673307776,,,,50000,-53.0535168838501,,,977.4469686388969,1000.0
,,,56,904.7321428571429,524,50665,,510.85013789285716,96,,
0.001,53467,0.16164457236358498,60,908.5666666666667,554,54514,-55.42547148578572,522.8015534,98,,
0.001,54467,0.11702083916217089,,,,55000,-55.97569408416748,,,973.3965960502625,1000.0
0.001,57467,0.3558484884127974,64,914.28125,601,58514,-57.629526153564456,535.08783646875,97,,
0.001,59467,0.3296662765368819,,,,60000,-58.68601954650879,,,965.8531500279903,1000.0
0.001,61467,0.4307278193458915,68,919.3235294117648,647,62514,-59.61513388824463,545.4223197647059,96,,
0.001,64467,0.17016984323039652,,,,65000,-60.99215064239502,,,972.2941704928875,1000.0
0.001,65467,0.17894261242449283,72,913.3333333333334,693,65760,-61.44828498077393,547.2685437083333,94,,
0.001,68713,0.1489273235462606,76,917.8947368421053,719,69760,-62.786943336486814,556.2182127763157,96,,
0.001,69713,0.31292648738995194,,,,70000,-63.19755072021484,,,957.0923364579678,1000.0
0.001,72713,0.23407307194545865,80,922.0,764,73760,-64.33042140960693,564.060099025,96,,
0.001,74713,0.1783517362959683,,,,75000,-65.05837190246582,,,937.3914794921875,1000.0
0.001,76713,0.1540770652294159,84,925.7142857142857,810,77760,-65.73236535644531,570.9986962738094,95,,
0.001,79713,0.1559787949733436,,,,80000,-66.71639016723633,,,958.5996393203735,1000.0
0.001,80713,0.15296872013062238,88,929.0909090909091,856,81760,-67.03032189941406,577.3905872727272,95,,
0.001,84713,0.11437967690825462,,,,85000,-68.23499284362794,,,964.7317512571811,1000.0
,,,92,932.1739130434783,902,85760,,583.4491853695652,94,,
0.001,88356,0.3382535256333649,96,931.28125,930,89403,-69.19710385131836,586.2220630625001,96,,
0.001,89356,0.11791293171048164,,,,90000,-69.46789245605468,,,973.3456278383732,1000.0
0.001,91544,0.2726419084183872,100,925.91,970,92591,-69.9338218536377,585.57409695,95,,
0.001,94879,0.5571944207213819,,,,95000,-70.66649935913085,,,948.0022734820843,1000.0
,,,104,938.79,1011,95926,,618.9830009100001,94,,
0.001,98879,0.26387361735850573,108,946.77,1040,99926,-71.3622942352295,663.60092359,95,,
0.001,99879,0.18970784607157112,,,,100000,-71.54576960754395,,,951.1729746162891,1000.0
0.001,102425,0.36240572095289825,112,942.23,1082,103472,-71.93197561645508,660.3178805,95,,
0.001,104425,0.7571341772414744,,,,105000,-72.20754956054688,,,962.6541693389415,1000.0
0.001,106425,0.5287031085006892,116,948.12,1129,107472,-72.48091487121582,666.0380830299999,95,,
0.001,109425,0.3676386831924319,,,,110000,-72.81145454406739,,,954.6724751234054,1000.0
0.001,110425,0.6307630705982447,120,955.09,1175,111472,-72.90670748901367,671.4959874,94,,
0.001,114425,0.18398032336682082,,,,115000,-73.3157737121582,,,955.5439672291279,1000.0
,,,124,955.09,1220,115472,,672.6041737500001,94,,
0.001,118425,0.3936315671019256,128,961.47,1252,119472,-73.68483604431152,677.9963516600001,95,,
0.001,119425,0.2796686868928373,,,,120000,-73.76738227844238,,,975.5191010832787,1000.0
0.001,121717,0.5359344330986273,132,954.39,1292,122764,-74.0213718153026,673.1374150499998,94,,
0.001,124717,0.16872110288590192,,,,125000,-74.18955265808106,,,965.4176908254624,1000.0
0.001,125717,0.31785839356854556,136,954.39,1339,126764,-74.27599467468262,672.79821899,94,,
0.001,129717,0.1414241413064301,,,,130000,-74.54499166870117,,,960.6678891897202,1000.0
,,,140,954.96,1384,130764,,672.9656066699999,94,,
0.001,133717,0.2818268787935376,144,960.99,1414,134764,-74.87460467529297,676.76332178,95,,
0.001,134717,0.2800195191800594,,,,135000,-74.92430964660645,,,963.4961088716984,1000.0
0.001,137687,0.24084520687535405,148,960.69,1460,138734,-75.08098422241211,676.08062237,94,,
0.001,139687,0.280232338514179,,,,140000,-75.20401553344726,,,979.9958564341068,1000.0
0.001,141687,0.34561248452961446,152,960.69,1506,142734,-75.36990773010254,675.6522058499999,94,,
0.001,144687,0.6016822348870337,,,,145000,-75.51451748657226,,,962.5217236101628,1000.0
0.001,145306,0.7127332497081195,156,956.88,1550,146353,-75.55034772811398,671.84424585,94,,
0.001,149306,0.43059171340987085,,,,150000,-75.67680763244628,,,965.9018021523952,1000.0
,,,160,958.39,1595,150353,,672.03132771,94,,
0.001,153306,0.2720603114515543,164,958.39,1625,154353,-75.7956685333252,671.18890288,94,,
0.001,154306,0.47528221598640086,,,,155000,-75.82110195922851,,,961.3469712257386,1000.0
0.001,157306,0.8053597102724016,168,958.39,1671,158353,-75.85985595703124,670.5322083200001,94,,
0.001,159306,0.6068591933250427,,,,160000,-75.83628410339355,,,949.380960214138,1000.0
0.001,161306,0.3582699761651456,172,965.93,1717,162353,-75.81700541687012,674.6579391399999,94,,
0.001,164306,0.37096504124999047,,,,165000,-75.81445445251465,,,958.2238691151142,1000.0
0.001,165306,0.5081519640237093,176,965.93,1763,166353,-75.8449236907959,673.0035030800001,94,,
0.001,169306,0.2364534067250788,,,,170000,-75.82538032531738,,,959.9622279405594,1000.0
,,,180,965.93,1809,170353,,672.06884211,94,,
0.001,173306,0.3069678784869611,184,965.93,1840,174353,-75.82008940124511,670.5213260300002,94,,
0.001,174306,0.24600421572476625,,,,175000,-75.79943161010742,,,953.0332036197185,1000.0
0.001,177306,0.4000236487463117,188,965.93,1886,178353,-75.8822652130127,669.39773499,94,,
0.001,179306,0.33547856198251247,,,,180000,-75.92546493530273,,,959.3706511378289,1000.0
0.001,181306,0.2838834439925849,192,965.93,1934,182353,-75.88758764648438,668.4152359,94,,
0.001,184306,0.26734165427461265,,,,185000,-75.9127333831787,,,961.1252605378628,1000.0
0.001,185306,0.5490606090277433,196,969.5,1980,186353,-75.93805804443359,669.9647491000001,94,,
0.001,189306,0.3068560814335942,,,,190000,-75.94162590026855,,,932.4215129435063,1000.0
,,,200,977.62,2025,190353,,674.63438602,93,,
0.001,193306,0.35072638116404414,204,977.52,2055,193678,-75.96636122131348,673.90727998,94,,
0.001,194631,0.5498169387690723,,,,195000,-75.9324948272705,,,952.8203770160675,1000.0
0.001,196631,0.2837365448437631,208,977.52,2096,197678,-75.95693785095214,672.9876402699999,94,,
0.001,199631,0.3568586438149214,,,,200000,-75.90849153137206,,,943.2827750027179,1000.0
0.001,200631,0.21220032331719996,212,982.06,2142,201678,-75.91116952514649,680.64906636,94,,
0.001,204631,0.2563425895683467,,,,205000,-75.94095161437988,,,941.1794882833958,1000.0
,,,216,982.06,2189,205678,,680.1118272400001,93,,
0.001,208631,0.2541159309744835,220,982.06,2220,209678,-75.96729231262206,680.00997521,94,,
0.001,209631,0.31411956502124666,,,,210000,-76.00296458435058,,,959.5896422922611,1000.0
0.001,212322,0.4579300149876285,224,978.97,2263,213369,-75.9909637539373,677.37059514,94,,
0.001,214322,0.2861812720485032,,,,215000,-75.9384994354248,,,955.8169179677964,1000.0
0.001,216322,0.3036297950223088,228,978.97,2309,217369,-75.92276739501953,676.37981761,94,,
0.001,219322,0.3900506905168295,,,,220000,-75.9147395324707,,,902.3715939700603,1000.0
0.001,220322,0.23050340182334184,232,986.05,2356,221369,-75.91424440002442,680.54976784,93,,
0.001,224322,0.17442184324190022,,,,225000,-75.92466424560547,,,921.3612963199615,1000.0
,,,236,986.05,2402,225369,,680.3264064299999,93,,
0.001,228322,0.2640174790918827,240,986.05,2432,229369,-75.9655601348877,679.17253006,94,,
0.001,229322,0.48706228150054814,,,,230000,-75.9621778717041,,,942.2634181797505,1000.0
0.001,232322,0.19636159877106546,244,986.05,2476,233369,-75.88609646606446,678.2222421599998,94,,
0.001,234322,0.35724197097867727,,,,235000,-75.85673736572265,,,905.8076039552689,1000.0
0.001,236322,0.3363819884620607,248,986.35,2521,237369,-75.85270469665528,677.80626482,94,,
0.001,239322,0.13580010724067687,,,,240000,-75.93759367370606,,,908.0794318556785,1000.0
0.001,240322,0.29981696119904516,252,986.35,2568,241369,-75.95547831726074,677.2188377,93,,
0.001,244322,0.2503321706019342,,,,245000,-76.05579319763184,,,923.4976066350937,1000.0
,,,256,990.16,2614,245369,,679.7345371299999,93,,
0.001,248322,0.09884612517431378,260,990.16,2644,249369,-76.09890168762207,679.0873977799998,94,,
0.001,249322,0.31283929181471465,,,,250000,-76.10201145935059,,,912.2626824319362,1000.0
0.001,252247,0.5116247430846498,264,989.41,2688,253294,-76.08690887715393,677.54172763,94,,
0.001,254247,0.35124729542806743,,,,255000,-76.06429434204101,,,907.9045546293258,1000.0
0.001,256247,0.2540880709141493,268,986.75,2732,257028,-76.10069093322754,674.85393825,94,,
0.001,258981,0.5425274887345731,,,,260000,-76.08502470397949,,,906.6932985067367,1000.0
0.001,259981,0.30483108877018095,272,986.75,2775,261028,-76.07273709106445,674.20004511,94,,
0.001,263981,0.16618904891982675,276,985.12,2804,264865,-76.0745749206543,673.44446912,94,,
0.001,264818,0.5623328670494374,,,,265000,-76.03489865323525,,,887.766729682684,1000.0
0.001,267818,0.4312758102715015,280,978.51,2849,268204,-75.93354995727539,668.0419092499999,94,,
0.001,269157,0.1652323577441275,,,,270000,-75.90525480651856,,,930.0158142507076,1000.0
0.001,271157,0.5940483320206403,284,968.69,2888,271222,-75.7922947845459,661.1981048600001,93,,
0.001,274175,0.4792309244126082,,,,275000,-75.64903240966797,,,881.2770852565766,1000.0
,,,288,968.69,2926,275222,,660.2024610199999,94,,
0.001,278175,0.5830389645919204,292,968.69,2955,279222,-75.49520388793945,658.79976834,94,,
0.001,279175,0.22642161217704415,,,,280000,-75.5038229675293,,,904.9692333042622,1000.0
0.001,282175,0.3425738297402859,296,968.69,2998,283222,-75.48231843566894,658.3578889300001,94,,
0.001,284505,0.5749902218015808,,,,285000,-75.40381858132102,,,884.6016919672489,1000.0
0.001,285505,0.3689912022724748,300,961.99,3037,286552,-75.38173439025879,652.9840022200001,94,,
0.001,289505,0.6828335252888501,,,,290000,-75.23808518981933,,,928.985542166233,1000.0
,,,304,968.74,3080,290552,,656.5791300300001,94,,
0.001,293505,0.5716262722723185,308,968.74,3109,294552,-75.0501563873291,655.5264715000001,94,,
0.001,294505,0.48985816026479007,,,,295000,-75.03081062316895,,,952.5288522422313,1000.0
0.001,297505,0.16946122641116382,312,968.74,3151,298552,-75.0160072631836,654.51162252,94,,
0.001,299505,0.46865827969834206,,,,300000,-75.01485493469238,,,941.1250383794307,1000.0
0.001,301505,0.4115889777690172,316,968.74,3194,302552,-75.00899987792968,654.16167389,94,,
0.001,304505,0.33452911629900334,,,,305000,-74.95750088500976,,,931.2637396037578,1000.0
0.001,305505,0.4212104493714869,320,968.74,3236,306552,-74.9180376739502,653.78764782,94,,
0.001,309505,0.24190945563837885,,,,310000,-74.89534747314453,,,946.6674919724464,1000.0
,,,324,971.83,3278,310552,,655.0952113,94,,
0.001,313505,0.446295581959188,328,971.83,3305,314552,-74.8527050628662,654.0111558,95,,
0.001,314505,0.2802803055495024,,,,315000,-74.82763166809082,,,908.0658594191075,1000.0
0.001,317505,0.21804222220554947,332,971.83,3346,318552,-74.77892298889161,653.4724481600001,95,,
0.001,319505,0.2942523632347584,,,,320000,-74.8283172454834,,,945.2175357580185,1000.0
0.001,321505,0.20630567492172122,336,971.83,3387,322552,-74.8643346710205,653.14945688,95,,
0.001,324505,0.310852162707597,,,,325000,-74.95611801147462,,,952.7050755918026,1000.0
0.001,325505,0.15656623838096856,340,971.83,3428,326552,-75.00905265808106,654.03932642,95,,
0.001,329505,0.24046074018627406,,,,330000,-75.11067372131347,,,938.1240425288677,1000.0
,,,344,971.83,3468,330552,,654.25011307,95,,
0.001,333505,0.25026109523326157,348,971.83,3497,334552,-75.1114465637207,653.9579395800001,95,,
0.001,334505,0.19007646927237512,,,,335000,-75.15692608642578,,,953.0537103891372,1000.0
0.001,337505,0.33466261243075135,352,965.47,3539,337916,-75.18937748718261,648.99816669,95,,
0.001,339869,0.40888720788061617,,,,340000,-75.23692942810058,,,933.6328723669052,1000.0
0.001,340869,0.8233807587847114,356,965.47,3578,341916,-75.21436741638183,648.49593326,95,,
0.001,344869,0.3280326181054115,,,,345000,-75.19052391052246,,,957.6821002483368,1000.0
,,,360,965.47,3621,345916,,648.6739437,95,,
0.001,348869,0.33904884807392954,364,966.22,3649,349916,-75.28176075744629,649.8179087699999,95,,
0.001,349869,0.21194283866137267,,,,350000,-75.3326537475586,,,937.8039461493493,1000.0
0.001,352869,0.34784774409607055,368,968.88,3692,353916,-75.3377582244873,651.5220072899999,95,,
0.001,354760,0.502826644515349,,,,355000,-75.36420026702197,,,962.7845792531967,1000.0
0.001,356760,0.339201523359865,372,967.79,3735,357807,-75.3975280303955,651.02177937,95,,
0.001,359760,0.42721531914919614,,,,360000,-75.42821617126465,,,839.6185181617736,1000.0
0.001,360760,0.45308713461458683,376,969.42,3779,361807,-75.45485543823243,651.94906907,95,,
0.001,363852,0.3984348684027791,380,964.16,3800,364620,-75.45025396728515,648.81635393,95,,
0.001,364573,0.34154240992669427,,,,365000,-75.43879629770915,,,965.7611603021621,1000.0
0.001,367573,0.40365238875150683,384,973.98,3843,368620,-75.46856253051757,656.6973531599999,95,,
0.001,369573,0.4553604716993868,,,,370000,-75.47801434326172,,,916.1693922936917,1000.0
0.001,371573,0.16084536441788078,388,973.98,3887,372620,-75.48960598754883,657.98014438,95,,
0.001,374573,0.3991653146594763,,,,375000,-75.53033207702637,,,970.2621191322803,1000.0
0.001,375573,0.4714388043731451,392,973.98,3932,376620,-75.55610136413574,659.47463044,95,,
0.001,379573,0.20299920888245107,,,,380000,-75.63432717895508,,,972.5088286399841,1000.0
,,,396,973.98,3975,380620,,660.0437084299999,95,,
0.001,383573,0.3329556805752218,400,980.68,4005,384620,-75.52268168640137,664.92068123,96,,
0.001,384573,0.12493736559152603,,,,385000,-75.49859088134765,,,956.3646779358387,1000.0
0.001,387267,0.34448178330436346,404,975.78,4046,388130,-75.4754443206787,661.8514698700002,95,,
0.001,389083,0.4000149979516864,,,,390000,-75.44531867980957,,,949.3897550344467,1000.0
0.001,391083,0.3419627150222659,408,966.19,4088,391171,-75.4621167602539,656.24874515,95,,
0.001,394124,0.154724834356457,,,,395000,-75.43489100646973,,,945.0406719386577,1000.0
,,,412,966.19,4126,395171,,656.9747574,95,,
0.001,397193,0.1290458785235018,416,956.88,4148,398240,-75.36649861055263,650.70079847,96,,
0.001,399193,0.6399015282317996,,,,400000,-75.32365701293945,,,945.7835508346558,1000.0
0.001,401193,0.5398818786814809,420,948.11,4189,401363,-75.26108006286621,644.9870771999999,95,,
0.001,404316,0.6208454937599599,,,,405000,-75.03681298828126,,,942.0643909573555,1000.0
,,,424,948.11,4228,405363,,644.9438063700001,95,,
0.001,408316,0.4692087804749608,428,948.11,4256,409363,-74.75669075012208,644.7035516699999,96,,
0.001,409316,0.4675135254189372,,,,410000,-74.68798233032227,,,967.5823175787925,1000.0
0.001,412316,0.4818355752043426,432,948.11,4302,413363,-74.56691011047363,644.5559154900001,96,,
0.001,414316,0.4264355140551925,,,,415000,-74.46140910339355,,,938.3027201175689,1000.0
0.001,416316,0.4475244993939996,436,948.11,4345,417363,-74.29472445678711,642.9787784499999,96,,
0.001,419712,0.44055185498297217,,,,420000,-74.20117247009277,,,919.6171590268611,1000.0
,,,440,942.07,4381,420759,,636.5403142,96,,
0.001,423712,0.32316200305521486,444,942.07,4408,424759,-74.06614224243164,635.59332769,96,,
0.001,424712,0.518829564154148,,,,425000,-74.0440915222168,,,936.709668713808,1000.0
0.001,427712,0.8213552183359861,448,942.07,4449,428759,-73.89619065856934,634.63061065,96,,
0.001,429712,0.34934530951455234,,,,430000,-73.80731970214843,,,911.4291767060756,1000.0
0.001,431240,0.6523864831860092,452,943.71,4487,432287,-73.72656195091479,634.47904062,96,,
0.001,434240,0.23610555502772332,,,,435000,-73.6539838256836,,,938.6950816035271,1000.0
0.001,435240,0.4089767040871084,456,943.71,4528,436287,-73.62157006835938,633.08566405,96,,
0.001,439240,0.5855645442046226,,,,440000,-73.3824875793457,,,916.6460839688777,1000.0
,,,460,943.71,4570,440287,,631.3022863699999,96,,
0.001,443240,0.5259448414891958,464,943.71,4597,444287,-73.14060063171387,629.61811262,96,,
0.001,444240,0.4631530776023865,,,,445000,-73.12387953186035,,,941.7658138155937,1000.0
0.001,447240,0.208430360250175,468,943.71,4639,448287,-72.99045838928222,628.63168224,96,,
0.001,449240,0.4936040562465787,,,,450000,-72.91035620117188,,,952.9197418272495,1000.0
0.001,451240,0.507565910037607,472,944.8,4680,452287,-72.86635485839844,628.0915426099999,96,,
0.001,454240,0.5320548987463116,,,,455000,-72.75506802368164,,,925.5166714668273,1000.0
0.001,455240,0.3495385458134115,476,944.8,4723,456287,-72.71799102783203,626.02877156,96,,
0.001,459240,0.44032373287901283,,,,460000,-72.60132955932617,,,933.4608282566071,1000.0
,,,480,956.67,4766,460287,,633.05675763,96,,
0.001,463240,0.2775965297780931,484,956.67,4797,464287,-72.49825498962403,630.7327272599999,96,,
0.001,464240,0.3432065488100052,,,,465000,-72.5100390625,,,907.1583858728409,1000.0
0.001,467240,0.34092920063436033,488,956.67,4838,468287,-72.49148776245117,628.53673407,96,,
0.001,469240,0.27606078899651765,,,,470000,-72.52177868652343,,,910.0850276589393,1000.0
0.001,471240,0.2264126722589135,492,956.67,4882,472287,-72.52500357055663,627.07831968,96,,
0.001,474784,0.49554104343056676,,,,475000,-72.54191606140137,,,930.1768104970455,1000.0
,,,496,952.11,4920,475831,,622.5013664000002,96,,
0.001,478073,0.4058639944344759,500,945.0,4942,479120,-72.40891746520997,617.19752906,96,,
0.001,479073,0.3344580390192568,,,,480000,-72.37087243652344,,,917.1682687282562,1000.0
0.001,482073,0.23982474187016486,504,949.9,4983,483120,-72.35024401855469,619.52681417,96,,
0.001,484073,0.4681371287330985,,,,485000,-72.33374269104004,,,942.581533807516,1000.0
0.001,486073,0.44418376601487397,508,959.49,5025,487120,-72.24800646972656,624.9329813600001,96,,
0.001,489073,0.489571835026145,,,,490000,-72.14612591552735,,,943.3685218930244,1000.0
0.001,490073,0.38231722615659236,512,959.49,5067,491120,-72.10900703430175,622.65628069,96,,
0.001,494073,0.28828837518393996,,,,495000,-71.95743905639648,,,925.2505482077598,1000.0
,,,516,968.8,5107,495120,,627.41469065,96,,
0.001,498073,0.24572502195090057,520,977.57,5134,499120,-71.938443359375,632.96770456,97,,
0.001,499073,0.24382661121338606,,,,500000,-71.89849635314941,,,905.4812424838543,1000.0
